Name,PM
Myrmecina_americana,0
Myrmecina_cacabau,0
Myrmecina_flava,0
Myrmecina_graminicola,0
Myrmecina_guangxiensis,0
Myrmecina_nipponica,0
Myrmecina_striata,0
Myrmecina_taiwana,0
Myrmecocystus_christineae,0
Myrmecocystus_depilis,0
Myrmecocystus_flaviceps,0
Myrmecocystus_hammettensis,0
Myrmecocystus_melliger,0
Myrmecocystus_mendax,0
Myrmecocystus_mexicanus,0
Myrmelachista_ambigua,0
Myrmelachista_catharinae,0
Myrmelachista_gagatina,0
Myrmelachista_gallicola,0
Myrmelachista_goetschi,0
Myrmelachista_nodigera,0
Myrmelachista_plebecula,0
Myrmelachista_ramulorum,0
Myrmelachista_ruszkii,0
Myrmica_adrijae,0
Myrmica_afghanica,0
Myrmica_alaskensis,0
Myrmica_americana,0
Myrmica_anatolica,0
Myrmica_angulinodis,0
Myrmica_arnoldii,0
Myrmica_bactriana,0
Myrmica_bergi,0
Myrmica_bibikoffi,0
Myrmica_caeca,0
Myrmica_caucasicola,0
Myrmica_commarginata,0
Myrmica_constricta,0
Myrmica_curiosa,0
Myrmica_curvispinosa,0
Myrmica_curvithorax,0
Myrmica_daurica,0
Myrmica_deplanata,0
Myrmica_eidmanni,0
Myrmica_elbrusi,0
Myrmica_elmesi,0
Myrmica_ereptrix,0
Myrmica_excelsa,0
Myrmica_forcipata,0
Myrmica_fortior,0
Myrmica_gallienii,0
Myrmica_gigantea,0
Myrmica_glacialis,0
Myrmica_hecate,0
Myrmica_hellenica,0
Myrmica_hirsuta,0
Myrmica_incompleta,0
Myrmica_inezae,0
Myrmica_intermedia,0
Myrmica_jennyae,0
Myrmica_jessensis,0
Myrmica_kabylica,0
Myrmica_kamtschatica,0
Myrmica_karavajevi,0
Myrmica_kasczenkoi,0
Myrmica_kirbii,0
Myrmica_koreana,0
Myrmica_kothiensis,0
Myrmica_kurokii,0
Myrmica_lampra,0
Myrmica_laurae,0
Myrmica_lemasnei,0
Myrmica_lobifrons,0
Myrmica_lobulicornis,0
Myrmica_lonae,0
Myrmica_longisculpta,0
Myrmica_luteola,0
Myrmica_mixta,0
Myrmica_nefaria,0
Myrmica_nodicornis,0
Myrmica_pararitae,0
Myrmica_pelops,0
Myrmica_pinetorum,0
Myrmica_pisarskii,0
Myrmica_poldii,0
Myrmica_polyglypta,0
Myrmica_pseudorugosa,0
Myrmica_radchenkoi,0
Myrmica_ravasinii,0
Myrmica_religiosa,0
Myrmica_rigatoi,0
Myrmica_ritae,0
Myrmica_rudis,0
Myrmica_rugosa,0
Myrmica_rupestris,0
Myrmica_salina,0
Myrmica_saposhnikovi,0
Myrmica_schencki,0
Myrmica_schoedli,0
Myrmica_sinoschencki,0
Myrmica_slovaca,0
Myrmica_smythiesii,0
Myrmica_specioides,0
Myrmica_striolagaster,0
Myrmica_sulcinodis,0
Myrmica_symbiotica,0
Myrmica_taediosa,0
Myrmica_tahoensis,0
Myrmica_taibaiensis,0
Myrmica_tamarae,0
Myrmica_tenuispina,0
Myrmica_transsibirica,0
Myrmica_tulinae,0
Myrmica_urbanii,0
Myrmica_vandeli,0
Myrmica_weberi,0
Myrmica_weii,0
Myrmica_xavieri,0
Myrmicaria_arachnoides,0
Myrmicaria_melanogaster,0
Myrmicaria_natalensis,0
Myrmicaria_opaciventris,0
Myrmicaria_striata,0
Myrmicocrypta_bucki,0
Myrmicocrypta_camargoi,0
Myrmicocrypta_ednaella,0
Myrmicocrypta_erectapilosa,0
Myrmoteras_arcoelinae,0
Myrmoteras_baslerorum,0
Myrmoteras_binghamii,0
Myrmoteras_brigitteae,0
Myrmoteras_concolor,0
Myrmoteras_cuneonodum,0
Myrmoteras_danieli,0
Myrmoteras_elfeorum,0
Myrmoteras_estrudae,0
Myrmoteras_iriodum,0
Myrmoteras_ivani,0
Myrmoteras_jaitrongi,0
Myrmoteras_marianneae,0
Myrmoteras_maudeae,0
Myrmoteras_namphuong,0
Myrmoteras_nicoletteae,0
Myrmoteras_opalinum,0
Myrmoteras_susanneae,0
Myrmoteras_tomimasai,0
Myrmoteras_tonboli,0
Myrmoteras_toro,0
Myrmoxenus_kraussei,0
Myrmoxenus_tamarae,0
Mystrium_barrybressleri,0
Mystrium_camillae,0
Mystrium_leonie,0
Mystrium_maren,0
Mystrium_mysticum,0
Mystrium_oberthueri,0
Mystrium_rogeri,0
Nebothriomyrmex_majeri,0
Neivamyrmex_agilis,0
Neivamyrmex_albacorpus,0
Neivamyrmex_baylori,0
Neivamyrmex_carolinensis,0
Neivamyrmex_chamelensis,0
Neivamyrmex_compressinodis,0
Neivamyrmex_crassiscapus,0
Neivamyrmex_curvinotus,0
Neivamyrmex_digitistipus,0
Neivamyrmex_dorbignii,0
Neivamyrmex_enzmanni,0
Neivamyrmex_fuscipennis,0
Neivamyrmex_halidaii,0
Neivamyrmex_harrisii,0
Neivamyrmex_hetschkoi,0
Neivamyrmex_impudens,0
Neivamyrmex_iridescens,0
Neivamyrmex_legionis,0
Neivamyrmex_leonardi,0
Neivamyrmex_melshaemeri,0
Neivamyrmex_moseri,0
Neivamyrmex_nigrescens,0
Neivamyrmex_nordenskioldii,0
Neivamyrmex_nyensis,0
Neivamyrmex_opacithorax,0
Neivamyrmex_pertii,0
Neivamyrmex_pilosus,0
Neivamyrmex_punctaticeps,0
Neivamyrmex_raptans,0
Neivamyrmex_raptor,0
Neivamyrmex_rugulosus,0
Neivamyrmex_schmitti,0
Neivamyrmex_sumichrasti,0
Neivamyrmex_swainsonii,0
Neivamyrmex_texanus,0
Neivamyrmex_wheeleri,0
Neoponera_unidentata,0
Neoponera_villosa,0
Nesomyrmex_asper,0
Nesomyrmex_echinatinodis,0
Nesomyrmex_pittieri,0
Nesomyrmex_spininodis,0
Nesomyrmex_tristani,0
Nesomyrmex_vargasi,0
Nomamyrmex_esenbeckii,0
Nothomyrmecia_macrops,0
Notoncus_capitatus,0
Notoncus_hickmani,0
Notostigma_carazzii,0
Nylanderia_amia,0
Nylanderia_arenivaga,0
Nylanderia_assimilis,0
Nylanderia_boltoni,0
Nylanderia_bourbonica,0
Nylanderia_dugasi,0
Nylanderia_faisonensis,0
Nylanderia_fulva,0
Nylanderia_jaegerskioeldi,0
Nylanderia_pubens,0
Nylanderia_pygmaea,0
Nylanderia_smythiesii,0
Nylanderia_steinheili,0
Nylanderia_terricola,0
Nylanderia_troglodytes,0
Nylanderia_usambarica,0
Ochetellus_flavipes,0
Ochetomyrmex_bolivianus,0
Ochetomyrmex_neopolitus,0
Ochetomyrmex_semipolitus,0
Octostruma_balzani,0
Octostruma_barberi,0
Octostruma_iheringi,0
Octostruma_impressa,0
Octostruma_lutzi,0
Octostruma_rugifera,0
Octostruma_wheeleri,0
Ocymyrmex_barbiger,0
Ocymyrmex_foreli,0
Ocymyrmex_hirsutus,0
Ocymyrmex_laticeps,0
Ocymyrmex_robustior,0
Ocymyrmex_weitzeckeri,0
Odontomachus_affinis,0
Odontomachus_biumbonatus,0
Odontomachus_bradleyi,0
Odontomachus_clarus,0
Odontomachus_coquereli,0
Odontomachus_insularis,0
Odontomachus_kuroiwae,0
Odontomachus_mayi,0
Odontomachus_meinerti,0
Odontomachus_monticola,0
Odontomachus_mormo,0
Odontomachus_opaciventris,0
Odontomachus_relictus,0
Odontomachus_rixosus,0
Odontomachus_ruginodis,0
Odontomachus_scalptus,0
Odontomachus_schoedli,0
Odontomachus_simillimus,0
Odontomachus_troglodytes,0
Odontomachus_turneri,0
Odontoponera_denticulata,0
Onychomyrmex_hedleyi,0
Ophthalmopone_berthoudi,0
Opisthopsis_haddoni,0
Opisthopsis_pictus,0
Orectognathus_rostratus,0
Orectognathus_versicolor,0
Oxyepoecus_bidentatus,0
Oxyepoecus_browni,0
Oxyepoecus_bruchi,0
Oxyepoecus_inquilinus,0
Oxyepoecus_myops,0
Oxyepoecus_punctifrons,0
Oxyepoecus_striatus,0
Oxyepoecus_vezenyii,0
Oxyopomyrmex_emeryi,0
Oxyopomyrmex_krueperi,0
Oxyopomyrmex_santschii,0
Oxyopomyrmex_saulcyi,0
Pachycondyla_crassinoda,0
Pachycondyla_impressa,0
Pachycondyla_sculpturata,0
Pachycondyla_subversa,0
Papyrius_nitidus,0
Paraparatrechina_glabra,0
Paraparatrechina_illusio,0
Paraparatrechina_oceanica,0
Paraparatrechina_sauteri,0
Paratopula_ankistra,0
Paratopula_catocha,0
Paratopula_ceylonica,0
Paratopula_demeta,0
Paratopula_macta,0
Paratrechina_gracilescens,0
Paratrechina_kohli,0
Paratrechina_zanjensis,0
Perissomyrmex_bidentatus,0
Perissomyrmex_monticola,0
Perissomyrmex_snyderi,0
Peronomyrmex_overbecki,0
Phalacromyrmex_fugax,0
Phasmomyrmex_paradoxus,0
Phasmomyrmex_polyrhachioides,0
Pheidole_aberrans,0
Pheidole_absurda,0
Pheidole_adrianoi,0
Pheidole_ambigua,0
Pheidole_anastasii,0
Pheidole_annexa,0
Pheidole_antillana,0
Pheidole_aphrasta,0
Pheidole_arctos,0
Pheidole_aspidata,0
Pheidole_aurea,0
Pheidole_bahai,0
Pheidole_batrachorum,0
Pheidole_bicarinata,0
Pheidole_bilimeki,0
Pheidole_calens,0
Pheidole_californica,0
Pheidole_cameroni,0
Pheidole_ceres,0
Pheidole_christinae,0
Pheidole_clementensis,0
Pheidole_clydei,0
Pheidole_colobopsis,0
Pheidole_constanciae,0
Pheidole_constipata,0
Pheidole_coracina,0
Pheidole_coveri,0
Pheidole_crassinoda,0
Pheidole_creightoni,0
Pheidole_cubaensis,0
Pheidole_darwini,0
Pheidole_dea,0
Pheidole_defecta,0
Pheidole_dentigula,0
Pheidole_diversipilosa,0
Pheidole_dugasi,0
Pheidole_embolopyx,0
Pheidole_exigua,0
Pheidole_fadli,0
Pheidole_feae,0
Pheidole_fervens,0
Pheidole_fiorii,0
Pheidole_flavens,0
Pheidole_flaveria,0
Pheidole_gatesi,0
Pheidole_gilvescens,0
Pheidole_glabrella,0
Pheidole_guerrerana,0
Pheidole_guineensis,0
Pheidole_heliosa,0
Pheidole_hirtula,0
Pheidole_hongkongensis,0
Pheidole_hortensis,0
Pheidole_hyatti,0
Pheidole_innupta,0
Pheidole_inquilina,0
Pheidole_jamaicensis,0
Pheidole_jelskii,0
Pheidole_jordanica,0
Pheidole_knowlesi,0
Pheidole_longipes,0
Pheidole_longiscapa,0
Pheidole_longispinosa,0
Pheidole_lucioccipitalis,0
Pheidole_micula,0
Pheidole_militicida,0
Pheidole_minima,0
Pheidole_minuscula,0
Pheidole_moerens,0
Pheidole_mus,0
Pheidole_mutisi,0
Pheidole_neokohli,0
Pheidole_neolongiscapa,0
Pheidole_nietneri,0
Pheidole_nimba,0
Pheidole_nitidula,0
Pheidole_nodgii,0
Pheidole_nodifera,0
Pheidole_nubila,0
Pheidole_obscurithorax,0
Pheidole_obtusopilosa,0
Pheidole_obtusospinosa,0
Pheidole_oceanica,0
Pheidole_oliveirai,0
Pheidole_oswaldi,0
Pheidole_oxyops,0
Pheidole_paiute,0
Pheidole_parva,0
Pheidole_parvicorpus,0
Pheidole_peguensis,0
Pheidole_pennsylvanica,0
Pheidole_peregrina,0
Pheidole_pilifera,0
Pheidole_pinealis,0
Pheidole_plagiaria,0
Pheidole_planifrons,0
Pheidole_protensa,0
Pheidole_providens,0
Pheidole_proxima,0
Pheidole_pulchella,0
Pheidole_punctatissima,0
Pheidole_punctulata,0
Pheidole_pusilla,0
Pheidole_quadricuspis,0
Pheidole_quinata,0
Pheidole_rebeccae,0
Pheidole_recondita,0
Pheidole_rhea,0
Pheidole_rinae,0
Pheidole_risii,0
Pheidole_roberti,0
Pheidole_roosevelti,0
Pheidole_rugulosa,0
Pheidole_sabahna,0
Pheidole_sauberi,0
Pheidole_scalaris,0
Pheidole_schoedli,0
Pheidole_sciophila,0
Pheidole_sculpturata,0
Pheidole_selathorax,0
Pheidole_semidea,0
Pheidole_setosa,0
Pheidole_sexspinosa,0
Pheidole_simonsi,0
Pheidole_sinaitica,0
Pheidole_singaporensis,0
Pheidole_smythiesii,0
Pheidole_soesilae,0
Pheidole_soritis,0
Pheidole_spadonia,0
Pheidole_subaberrans,0
Pheidole_subarmata,0
Pheidole_susannae,0
Pheidole_symbiotica,0
Pheidole_synanthropica,0
Pheidole_synarmata,0
Pheidole_taivanensis,0
Pheidole_tasmaniensis,0
Pheidole_teneriffana,0
Pheidole_tepicana,0
Pheidole_terraceensis,0
Pheidole_terresi,0
Pheidole_tetra,0
Pheidole_tisiphone,0
Pheidole_titanis,0
Pheidole_tjibodana,0
Pheidole_triconstricta,0
Pheidole_tysoni,0
Pheidole_umbonata,0
Pheidole_vallifica,0
Pheidole_variabilis,0
Pheidole_vistana,0
Pheidole_wheelerorum,0
Pheidole_williamsi,0
Pheidole_xanthogaster,0
Pheidole_xerophila,0
Pheidole_yeensis,0
Philidris_cordata,0
Philidris_nagasau,0
Philidris_notiala,0
Phrynoponera_gabonensis,0
Plagiolepis_abyssinica,0
Plagiolepis_alluaudi,0
Plagiolepis_ampeloni,0
Plagiolepis_augusti,0
Plagiolepis_breviscapa,0
Plagiolepis_brunni,0
Plagiolepis_cardiocarenis,0
Plagiolepis_foreli,0
Plagiolepis_grassei,0
Plagiolepis_karawajewi,0
Plagiolepis_pallescens,0
Plagiolepis_schmitzii,0
Plagiolepis_taurica,0
Plagiolepis_vindobonensis,0
Plagiolepis_xene,0
Platythyrea_arnoldi,0
Platythyrea_clypeata,0
Platythyrea_conradti,0
Platythyrea_cribrinodis,0
Platythyrea_exigua,0
Platythyrea_lamellosa,0
Platythyrea_modesta,0
Platythyrea_parallela,0
Platythyrea_pilosula,0
Platythyrea_prizo,0
Platythyrea_punctata,0
Platythyrea_quadridenta,0
Platythyrea_schultzei,0
Platythyrea_strenua,0
Plectroctena_mandibularis,0
Plectroctena_minor,0
Podomyrma_adelaidae,0
Podomyrma_elongata,0
Poecilomyrma_myrmecodiae,0
Poecilomyrma_senirewae,0
Pogonomyrmex_anergismus,0
Pogonomyrmex_anzensis,0
Pogonomyrmex_apache,0
Pogonomyrmex_barbatus,0
Pogonomyrmex_bicolor,0
Pogonomyrmex_bispinosus,0
Pogonomyrmex_colei,0
Pogonomyrmex_comanche,0
Pogonomyrmex_crudelis,0
Pogonomyrmex_desertorum,0
Pogonomyrmex_hoelldobleri,0
Pogonomyrmex_humerotumidus,0
Pogonomyrmex_imberbiculus,0
Pogonomyrmex_inermis,0
Pogonomyrmex_magnacanthus,0
Pogonomyrmex_maricopa,0
Pogonomyrmex_mayri,0
Pogonomyrmex_mendozanus,0
Pogonomyrmex_mohavensis,0
Pogonomyrmex_molefaciens,0
Pogonomyrmex_montanus,0
Pogonomyrmex_naegelii,0
Pogonomyrmex_odoratus,0
Pogonomyrmex_pronotalis,0
Pogonomyrmex_rastratus,0
Pogonomyrmex_salinus,0
Pogonomyrmex_schmitti,0
Pogonomyrmex_snellingi,0
Pogonomyrmex_stefani,0
Pogonomyrmex_striatinodus,0
Pogonomyrmex_subdentatus,0
Pogonomyrmex_texanus,0
Pogonomyrmex_vermiculatus,0
Pogonomyrmex_wheeleri,0
Polyergus_breviceps,0
Polyergus_lucidus,0
Polyergus_mexicanus,0
Polyergus_nigerrimus,0
Polyergus_rufescens,0
Polyergus_samurai,0
Polyergus_texana,0
Polyrhachis_alphea,0
Polyrhachis_ammon,0
Polyrhachis_arachne,0
Polyrhachis_arcuata,0
Polyrhachis_bellicosa,0
Polyrhachis_bicolor,0
Polyrhachis_bihamata,0
Polyrhachis_bispinosa,0
Polyrhachis_busiris,0
Polyrhachis_ceramensis,0
Polyrhachis_cheesmanae,0
Polyrhachis_conops,0
Polyrhachis_constricta,0
Polyrhachis_continua,0
Polyrhachis_cryptoceroides,0
Polyrhachis_cyaniventris,0
Polyrhachis_debilis,0
Polyrhachis_decemdentata,0
Polyrhachis_dispar,0
Polyrhachis_dives,0
Polyrhachis_dolomedes,0
Polyrhachis_dorowi,0
Polyrhachis_equina,0
Polyrhachis_flavibasis,0
Polyrhachis_fornicata,0
Polyrhachis_furcata,0
Polyrhachis_fuscipes,0
Polyrhachis_gagates,0
Polyrhachis_gravis,0
Polyrhachis_grisescens,0
Polyrhachis_guerini,0
Polyrhachis_halidayi,0
Polyrhachis_hashimotoi,0
Polyrhachis_hauxwelli,0
Polyrhachis_hector,0
Polyrhachis_hexacantha,0
Polyrhachis_hippomanes,0
Polyrhachis_hirta,0
Polyrhachis_hodgsoni,0
Polyrhachis_horacei,0
Polyrhachis_illaudata,0
Polyrhachis_inconspicua,0
Polyrhachis_inusitata,0
Polyrhachis_javanica,0
Polyrhachis_kellyi,0
Polyrhachis_laboriosa,0
Polyrhachis_lacteipennis,0
Polyrhachis_lama,0
Polyrhachis_latispina,0
Polyrhachis_longipes,0
Polyrhachis_loweryi,0
Polyrhachis_luteogaster,0
Polyrhachis_maryatiae,0
Polyrhachis_menozzii,0
Polyrhachis_militaris,0
Polyrhachis_mitrata,0
Polyrhachis_moesta,0
Polyrhachis_muara,0
Polyrhachis_muelleri,0
Polyrhachis_narendrani,0
Polyrhachis_nigriceps,0
Polyrhachis_palaearctica,0
Polyrhachis_parabiotica,0
Polyrhachis_paracamponota,0
Polyrhachis_proxima,0
Polyrhachis_pruinosa,0
Polyrhachis_pseudothrinax,0
Polyrhachis_punjabi,0
Polyrhachis_queenslandica,0
Polyrhachis_rastellata,0
Polyrhachis_relucens,0
Polyrhachis_rufipes,0
Polyrhachis_rufofemorata,0
Polyrhachis_schang,0
Polyrhachis_schellerichae,0
Polyrhachis_schistacea,0
Polyrhachis_semipolita,0
Polyrhachis_sericeopubescens,0
Polyrhachis_smithersi,0
Polyrhachis_sokolova,0
Polyrhachis_spinosa,0
Polyrhachis_stitzi,0
Polyrhachis_striata,0
Polyrhachis_textor,0
Polyrhachis_thompsoni,0
Polyrhachis_thrinax,0
Polyrhachis_tianjingshanensis,0
Polyrhachis_tibialis,0
Polyrhachis_tricuspis,0
Polyrhachis_tyrannica,0
Polyrhachis_vanachterbergi,0
Polyrhachis_vicina,0
Polyrhachis_viehmeyeri,0
Polyrhachis_vigilans,0
Polyrhachis_wolfi,0
Polyrhachis_xiphias,0
Polyrhachis_ypsilon,0
Ponera_affinis,0
Ponera_alisana,0
Ponera_alpha,0
Ponera_bableti,0
Ponera_bawana,0
Ponera_chapmani,0
Ponera_coarctata,0
Ponera_contracta,0
Ponera_diodonta,0
Ponera_exotica,0
Ponera_incerta,0
Ponera_indica,0
Ponera_japonica,0
Ponera_kohmoku,0
Ponera_leae,0
Ponera_loi,0
Ponera_mocsaryi,0
Ponera_paedericera,0
Ponera_pennsylvanica,0
Ponera_pumila,0
Ponera_ruficornis,0
Ponera_scabra,0
Ponera_sysphinctoides,0
Ponera_szaboi,0
Ponera_taylori,0
Ponera_tenuis,0
Ponera_testacea,0
Ponera_woodwardi,0
Ponera_xantha,0
Prenolepis_angularis,0
Prenolepis_fisheri,0
Prenolepis_jacobsoni,0
Prenolepis_longiventris,0
Prenolepis_magnocula,0
Prenolepis_melanogaster,0
Prenolepis_naoroji,0
Prenolepis_nitens,0
Prenolepis_septemdenta,0
Prenolepis_sphingthoraxa,0
Prenolepis_umbra,0
Prionopelta_amabilis,0
Prionopelta_kraepelini,0
Prionopelta_punctulata,0
Pristomyrmex_brevispinosus,0
Pristomyrmex_cebuensis,0
Pristomyrmex_curvulus,0
Pristomyrmex_distinguendus,0
Pristomyrmex_erythropygus,0
Pristomyrmex_mandibularis,0
Pristomyrmex_sulcatus,0
Pristomyrmex_trispinosus,0
Pristomyrmex_tsujii,0
Pristomyrmex_wilsoni,0
Proatta_butteli,0
Probolomyrmex_brevirostris,0
Probolomyrmex_dammermani,0
Probolomyrmex_greavesi,0
Probolomyrmex_guanacastensis,0
Probolomyrmex_longinodus,0
Probolomyrmex_okinawensis,0
Probolomyrmex_petiolatus,0
Probolomyrmex_tani,0
Probolomyrmex_watanabei,0
Proceratium_avium,0
Proceratium_boltoni,0
Proceratium_brasiliense,0
Proceratium_californicum,0
Proceratium_crassicorne,0
Proceratium_deelemani,0
Proceratium_google,0
Proceratium_itoi,0
Proceratium_longmenense,0
Proceratium_melinum,0
Proceratium_morisitai,0
Proceratium_nujiangense,0
Proceratium_silaceum,0
Proceratium_stictum,0
Proceratium_watasei,0
Proceratium_williamsi,0
Proceratium_zhaoi,0
Procryptocerus_mayri,0
Procryptocerus_scabriusculus,0
Procryptocerus_striatus,0
Proformica_epinotalis,0
Proformica_ferreri,0
Proformica_jacoti,0
Proformica_kaszabi,0
Proformica_korbi,0
Proformica_longiseta,0
Proformica_mongolica,0
Proformica_nasuta,0
Proformica_ossetica,0
Proformica_pilosiscapa,0
Proformica_seraphimi,0
Prolasius_advenus,0
Prolasius_convexus,0
Prolasius_pallidus,0
Promyopias_silvestrii,0
Protanilla_bicolor,0
Protanilla_concolor,0
Protanilla_rafflesi,0
Protanilla_schoedli,0
Protanilla_wallacei,0
Protazteca_hendersoni,0
Psalidomyrmex_mabirensis,0
Psalidomyrmex_procerus,0
Pseudoatta_argentina,0
Pseudolasius_binghami,0
Pseudolasius_emeryi,0
Pseudolasius_familiaris,0
Pseudolasius_isabellae,0
Pseudolasius_machhediensis,0
Pseudolasius_silvestrii,0
Pseudomyrmex_apache,0
Pseudomyrmex_belti,0
Pseudomyrmex_brunneus,0
Pseudomyrmex_championi,0
Pseudomyrmex_cubaensis,0
Pseudomyrmex_decipiens,0
Pseudomyrmex_ejectus,0
Pseudomyrmex_elongatulus,0
Pseudomyrmex_elongatus,0
Pseudomyrmex_flavicornis,0
Pseudomyrmex_flavidulus,0
Pseudomyrmex_nigropilosus,0
Pseudomyrmex_pazosi,0
Pseudomyrmex_peperi,0
Pseudomyrmex_phyllophilus,0
Pseudomyrmex_salvini,0
Pseudomyrmex_satanicus,0
Pseudomyrmex_simplex,0
Pseudomyrmex_tenuis,0
Pseudomyrmex_unicolor,0
Pseudonotoncus_hirsutus,0
Ravavy_miafina,0
Recurvidris_browni,0
Recurvidris_glabriceps,0
Recurvidris_nigrans,0
Recurvidris_nuwa,0
Recurvidris_recurvispinosa,0
Rhopalomastix_omotoensis,0
Rhopalomastix_rothneyi,0
Rhopalothrix_ciliata,0
Rhopalothrix_diadema,0
Rhopalothrix_orbis,0
Rhopalothrix_plaumanni,0
Rhopalothrix_weberi,0
Rhoptromyrmex_melleus,0
Rhytidoponera_aciculata,0
Rhytidoponera_araneoides,0
Rhytidoponera_chalybaea,0
Rhytidoponera_confusa,0
Rhytidoponera_enigmatica,0
Rhytidoponera_impressa,0
Rhytidoponera_nodifera,0
Rhytidoponera_purpurea,0
Rhytidoponera_rufithorax,0
Rhytidoponera_taurus,0
Rhytidoponera_tyloxys,0
Rogeria_cuneola,0
Rogeria_curvipubens,0
Rogeria_inermis,0
Rogeria_stigmatica,0
Romblonella_heatwolei,0
Romblonella_liogaster,0
Rossomyrmex_anatolicus,0
Rossomyrmex_minuchae,0
Rossomyrmex_proformicarum,0
Rossomyrmex_quandratinodum,0
Sericomyrmex_amabilis,0
Sericomyrmex_aztecus,0
Sericomyrmex_luederwaldti,0
Sericomyrmex_opacus,0
Sericomyrmex_urichi,0
Sicilomyrmex_corniger,0
Simopelta_laticeps,0
Simopelta_minima,0
Simopelta_oculata,0
Simopelta_paeminosa,0
Simopelta_pentadentata,0
Simopelta_pergandei,0
Simopone_wilburi,0
Solenopsis_abdita,0
Solenopsis_altinodis,0
Solenopsis_azteca,0
Solenopsis_basalis,0
Solenopsis_corticalis,0
Solenopsis_daguerrei,0
Solenopsis_dysderces,0
Solenopsis_electra,0
Solenopsis_elhawagryi,0
Solenopsis_enigmatica,0
Solenopsis_gayi,0
Solenopsis_germaini,0
Solenopsis_gnoma,0
Solenopsis_helena,0
Solenopsis_ilinei,0
Solenopsis_interrupta,0
Solenopsis_juliae,0
Solenopsis_kochi,0
Solenopsis_krockowi,0
Solenopsis_laeviceps,0
Solenopsis_latastei,0
Solenopsis_latro,0
Solenopsis_leptanilloides,0
Solenopsis_maboya,0
Solenopsis_macdonaghi,0
Solenopsis_megergates,0
Solenopsis_molesta,0
Solenopsis_nitens,0
Solenopsis_occipitalis,0
Solenopsis_papuana,0
Solenopsis_parva,0
Solenopsis_patagonica,0
Solenopsis_phoretica,0
Solenopsis_picea,0
Solenopsis_pollux,0
Solenopsis_punctaticeps,0
Solenopsis_quinquecuspis,0
Solenopsis_saudiensis,0
Solenopsis_substituta,0
Solenopsis_subterranea,0
Solenopsis_sumara,0
Solenopsis_terricola,0
Solenopsis_tetracantha,0
Solenopsis_texana,0
Solenopsis_virulens,0
Solenopsis_wasmannii,0
Sphinctomyrmex_stali,0
Stegomyrmex_bensoni,0
Stegomyrmex_manni,0
Stegomyrmex_vizottoi,0
Stenamma_alas,0
Stenamma_brevicorne,0
Stenamma_debile,0
Stenamma_diecki,0
Stenamma_expolitum,0
Stenamma_impar,0
Stenamma_jhitingriense,0
Stenamma_kashmirense,0
Stenamma_nipponense,0
Stenamma_owstoni,0
Stenamma_petiolatum,0
Stenamma_punctiventre,0
Stenamma_sardoum,0
Stenamma_snellingi,0
Stenamma_striatulum,0
Stenamma_ussuriense,0
Stenamma_westwoodii,0
Stenamma_wilsoni,0
Stereomyrmex_horni,0
Stigmacros_foreli,0
Stigmatomma_awa,0
Stigmatomma_cleae,0
Stigmatomma_emeryi,0
Stigmatomma_gingivale,0
Stigmatomma_mystriops,0
Stigmatomma_pallipes,0
Streblognathus_aethiopicus,0
Streblognathus_peetersi,0
Strongylognathus_afer,0
Strongylognathus_alpinus,0
Strongylognathus_arnoldii,0
Strongylognathus_caeciliae,0
Strongylognathus_huberi,0
Strongylognathus_kervillei,0
Strongylognathus_kratochvili,0
Strongylognathus_pisarskii,0
Strongylognathus_silvestrii,0
Strongylognathus_testaceus,0
Strumigenys_acarai,0
Strumigenys_aduncomala,0
Strumigenys_aequinoctialis,0
Strumigenys_alessandrae,0
Strumigenys_angulata,0
Strumigenys_anthocera,0
Strumigenys_argiola,0
Strumigenys_assamensis,0
Strumigenys_azteca,0
Strumigenys_bartolozzii,0
Strumigenys_baudueri,0
Strumigenys_benten,0
Strumigenys_boneti,0
Strumigenys_buddhista,0
Strumigenys_buleru,0
Strumigenys_cacaoensis,0
Strumigenys_canina,0
Strumigenys_caniophanoides,0
Strumigenys_choii,0
Strumigenys_consanii,0
Strumigenys_cosmostela,0
Strumigenys_decollata,0
Strumigenys_ecliptacoca,0
Strumigenys_eggersi,0
Strumigenys_elongata,0
Strumigenys_emeryi,0
Strumigenys_emiliae,0
Strumigenys_emmae,0
Strumigenys_esrossi,0
Strumigenys_exiguaevitae,0
Strumigenys_formosensis,0
Strumigenys_godeffroyi,0
Strumigenys_gundlachi,0
Strumigenys_havilandi,0
Strumigenys_hexamera,0
Strumigenys_hindenburgi,0
Strumigenys_hindu,0
Strumigenys_hispida,0
Strumigenys_humata,0
Strumigenys_infidelis,0
Strumigenys_interfectiva,0
Strumigenys_kumadori,0
Strumigenys_lacacoca,0
Strumigenys_lacunosa,0
Strumigenys_lewisi,0
Strumigenys_lichiaensis,0
Strumigenys_liukueiensis,0
Strumigenys_longimala,0
Strumigenys_loriae,0
Strumigenys_louisianae,0
Strumigenys_ludia,0
Strumigenys_margaritae,0
Strumigenys_marginiventris,0
Strumigenys_maxillaris,0
Strumigenys_membranifera,0
Strumigenys_minutula,0
Strumigenys_mumfordi,0
Strumigenys_mutica,0
Strumigenys_nageli,0
Strumigenys_nanzanensis,0
Strumigenys_nepalensis,0
Strumigenys_nevermanni,0
Strumigenys_nubila,0
Strumigenys_onorei,0
Strumigenys_pallestes,0
Strumigenys_pariensis,0
Strumigenys_pergandei,0
Strumigenys_perplexa,0
